name,loc,style,size,price,foc
金地滨河国际·上城  ,"120.180126139,30.2323576392", 1室1厅 , 81.5,98,4
欧尚一品  ,"123.388603127,41.8073704332", 2室1厅 , 74,85,14
亚都名苑  ,"123.402286677,41.866966447", 2室2厅 , 99.13,85,11
富雅豪临  ,"123.398528838,41.8095798101", 1室1厅 , 49.12,49,6
地王国际花园  ,"123.447300521,41.7823232424", 1室1厅 , 91.91,160,1
恒大名都  ,"123.398146408,41.6892931962", 4室2厅 , 172.67,110,9
凯旋门  ,"123.388536671,41.7973709468", 3室2厅 , 158.9,285,5
御景新世界  ,"123.429701663,41.7577334825", 4室2厅 , 288,850,4
金地檀郡  ,"123.44971877,41.7357112666", 3室2厅 , 166.46,460,2
绿城全运村翡翠园A区  ,"123.39824235,41.8298942141", 4室2厅 , 188.38,900,3
万科新里程  ,"123.513544428,41.7492344647", 3室2厅 , 122.46,142,0
阳光2000家园  ,"123.462436894,41.7679056764", 3室2厅 , 205,127,1
南风雅苑  ,"123.390037241,41.7992695207", 4室2厅 , 152,120,2
南风雅苑  ,"123.390037241,41.7992695207", 4室2厅 , 178,187,0
远洋和平府  ,"123.408262135,41.7603205342", 4室2厅 , 236.3,650,1
奕聪花园  ,"123.416885974,41.7791920713", 3室2厅 , 182.13,378,1
佳园新村  ,"123.456014015,41.7432845231", 3室2厅 , 140.04,110,3
金地檀郡  ,"123.44971877,41.7357112666", 4室2厅 , 208,310,3
正大江南水乡一期  ,"123.501125561,41.7453669071", 3室2厅 , 145,168,7
银基东方威尼斯  ,"123.487714976,41.7663578732", 3室2厅 , 178,260,1
御泉华庭  ,"123.469293676,41.8217831815", 3室2厅 , 188,256,0
银塔馨苑  ,"123.427463992,41.6966966552", 4室2厅 , 164,80,1
奥园国际城  ,"123.389121541,41.6804150937", 4室2厅 , 193.5,111,6
月星  ,, 3室2厅 , 121.13,138,4
省委党校家属院  ,"123.437623794,41.7696932751", 2室1厅 , 54.1,43,2
佳园新村  ,"123.456014015,41.7432845231", 1室1厅 , 61.33,50,1
百荷湾  ,"123.435014423,41.6918597176", 1室1厅 , 68.86,56,0
中海国际社区五期  ,"123.421240077,41.7444339992", 3室2厅 , 134.28,268,2
万科春河里  ,"123.437241486,41.7848917793", 2室1厅 , 69.5,140,9
东远国际花园  ,"123.480132539,41.8141654091", 2室2厅 , 92.96,105,3
万科蓝山  ,"123.515879364,41.8355297338", 2室2厅 , 101,115,5
锦绣华庭  ,"123.486554839,41.8060083605", 2室1厅 , 77.09,58,4
巧克力城  ,"123.502845696,41.8483159122", 2室1厅 , 51,37,10
第一城A组团  ,"123.353059079,41.8133700476", 2室1厅 , 94.4,95,1
新里摩尔公馆  ,"123.505848285,41.8446975294", 3室2厅 , 143.7,125,2
富海澜湾半岛  ,, 2室1厅 , 62.57,87,1
冠芳园  ,"123.436988736,41.7783400057", 3室2厅 , 125.52,125,3
河畔新城五期  ,"123.484844064,41.7540165766", 3室2厅 , 129.86,170,3
金地滨河国际·悦城  ,"123.521829305,41.7545387777", 2室1厅 , 83.64,95,4
万恒东方俪城二期  ,"123.486746777,41.8306254977", 2室1厅 , 92.69,70,5
东星花庭  ,"123.48196951,41.8266845154", 2室1厅 , 89.69,85,3
绿城全运村翡翠园A区  ,"123.39824235,41.8298942141", 3室2厅 , 162.31,280,1
五里河城  ,"123.436297852,41.7676324814", 3室1厅 , 142.06,125,14
房天文化家园  ,"123.461532827,41.7745771846", 2室2厅 , 116.4,72,5
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 165,210,3
中海和平之门  ,"123.4201469,41.7354826197", 2室2厅 , 83.04,130,7
七彩阳光  ,"123.407755349,41.872887491", 3室2厅 , 133.03,75,74
万达广场A组团  ,"123.360837073,41.7879701872", 3室2厅 , 130.8,128,16
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 79.54,77,458
金地滨河国际·悦城  ,"123.521829305,41.7545387777", 2室1厅 , 83.29,110,5
万科金域蓝湾  ,"123.496458757,41.7532438511", 4室2厅 , 187.97,303,8
五爱社区  ,"123.450497601,41.7917498617", 3室1厅 , 90,77,11
华明小区  ,"123.449158587,41.796353191", 2室1厅 , 53.94,30,151
第一城A组团  ,"123.353059079,41.8133700476", 2室1厅 , 88.21,110,14
晋斯豪庭  ,"123.386456456,41.7851943861", 2室2厅 , 111.7,83,124
文萃路  ,"123.46074628,41.7703107105", 2室1厅 , 63.25,50,50
在水一方东园  ,"123.513696903,41.7588123781", 2室1厅 , 73.72,54.5,172
正大江南水乡一期  ,"123.501125561,41.7453669071", 3室2厅 , 140.77,135,19
鹤鸣小区  ,"123.457628484,41.8013177024", 2室1厅 , 61.18,50,50
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 97.47,77,2
万科明天广场  ,"123.463404667,41.7301005716", 3室2厅 , 98.89,145,11
兰亭花园  ,, 3室2厅 , 110.1,70,31
瑞家景峰  ,"123.527558184,41.8416890251", 2室2厅 , 73.82,61,14
幻景家园  ,"123.485368478,41.8254051094", 3室2厅 , 107.93,105,37
恒大名都  ,"123.398146408,41.6892931962", 2室1厅 , 89.67,70,121
万恒东方俪城星座  ,"123.486746777,41.8306254977", 1室1厅 , 65.51,46,35
恒大城二期  ,"123.402013717,41.8839286983", 4室2厅 , 180,123,11
瑞士家园  ,"123.465824501,41.8189432932", 2室1厅 , 66,63,7
天河家园二期  ,"123.406233519,41.7462601421", 3室2厅 , 151.34,166,6
银河湾家园  ,"123.401375598,41.7449342072", 3室2厅 , 110.3,142,9
华润奉天九里  ,"123.503263769,41.7550354236", 3室2厅 , 146.62,310,3
恒大城一期  ,"123.406544953,41.8853822472", 3室2厅 , 135.94,107,31
亚泰国际花园  ,"123.448591731,41.7220696926", 3室2厅 , 166.64,125,19
瑞士家园  ,"123.465824501,41.8189432932", 3室2厅 , 168.37,136,3
郡原小石城  ,"123.410913375,41.6972703469", 2室1厅 , 77.52,70,13
万科春河里  ,"123.437241486,41.7848917793", 1室1厅 , 58.21,151,5
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 171.35,260,2
晶座  ,"123.387046913,41.8006067603", 3室2厅 , 114.94,160,13
中海国际社区二期  ,"123.414082403,41.7458402866", 3室2厅 , 123.82,220,4
香檀1917  ,"123.476122921,41.8129691004", 2室2厅 , 94,92,7
汇景新世界  ,"123.429527888,41.7609282385", 3室2厅 , 138,246,5
中铁人杰水岸一期  ,"123.407459902,41.9477001206", 3室2厅 , 89.52,170,1
永环社区  ,"123.443504981,41.7978117799", 2室1厅 , 48.3,53,5
绿城全运村锦兰苑A区  ,"123.479581598,41.682902401", 3室2厅 , 144.74,220,3
中海国际社区五期  ,"123.421240077,41.7444339992", 3室2厅 , 117.95,230,6
文华街三号院  ,"123.529882227,41.7526390694", 2室2厅 , 87.62,85,8
华润幸福里  ,"123.406232756,41.7498327453", 2室2厅 , 96.85,225,6
东方银座中心城  ,"123.496804322,41.8290618771", 2室1厅 , 76.2,65,9
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 1室1厅 , 66,85,0
新世界花园澔景华庭  ,"123.424625523,41.7650422377", 3室2厅 , 159.88,188,43
宏发国际名城  ,"123.377579932,41.7860778797", 3室2厅 , 117.56,113,15
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 126.38,190,36
鑫丰国际  ,"123.390925798,41.8106075319", 2室1厅 , 63.99,52,213
万科金域蓝湾  ,"123.496458757,41.7532438511", 2室2厅 , 101.38,148,35
SR国际新城  ,"123.458870231,41.738396671", 2室2厅 , 126.39,98,24
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 124.57,160,6
第一城F组团  ,"123.353059079,41.8133700476", 2室2厅 , 86.88,98,4
银亿德郡  ,"123.406490173,41.8888038924", 2室2厅 , 85.42,70,15
万科明天广场  ,"123.463404667,41.7301005716", 2室2厅 , 101.29,140,6
沿海赛洛城  ,"123.466932152,41.7359842248", 1室1厅 , 69.66,62,7
首创国际城  ,"123.45412981,41.7393217732", 2室2厅 , 89.8,93,11
欧尚一品  ,"123.388603127,41.8073704332", 2室1厅 , 72.1,88,0
恒泰骏景  ,"123.409392256,41.8758937363", 2室1厅 , 76.77,60,2
伊湾尊府  ,"123.495184961,41.7465434269", 2室2厅 , 106.1,100,0
伊湾尊府  ,"123.495184961,41.7465434269", 2室2厅 , 108,108,2
鑫丰御景华庭  ,"123.381290292,41.8105128269", 3室2厅 , 126,185,1
保利达江湾城三期  ,"123.461236791,41.7527374975", 3室2厅 , 114.65,158,88
东远国际花园  ,"123.480132539,41.8141654091", 2室2厅 , 93,128,6
东远国际花园  ,"123.480132539,41.8141654091", 2室2厅 , 78,95,25
诚大数码广场  ,"123.436121569,41.7713033584", 1室1厅 , 78.2,55,13
雨坛曲苑  ,, 1室1厅 , 37,19.5,96
河畔花园  ,"123.44647624,41.7626893176", 3室3厅 , 236,165,11
中海国际社区一期  ,"123.42189771,41.7464514168", 3室2厅 , 138.6,210,17
阳光尚城4.1期  ,"123.404506578,41.8694649859", 2室1厅 , 77.6,63,31
万科铂萃园  ,"123.453252966,41.7653534138", 3室2厅 , 200,370,23
名流印象二期  ,"123.473389421,41.7385789125", 3室2厅 , 134,137,13
塞纳家园  ,"123.509525339,41.7533209851", 1室0厅 , 33.34,32,23
华发首府  ,"123.46650549,41.7396333202", 2室1厅 , 75.12,98,76
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 119.7,160,51
群升沈阳新天地一期  ,"123.45648849,41.7704840409", 2室2厅 , 98,100,40
亚都名苑  ,"123.402286677,41.866966447", 2室2厅 , 82.9,54,117
浦江苑一期  ,"123.455752778,41.7499958584", 3室2厅 , 128,131,37
月星  ,, 3室1厅 , 101.17,110,9
月星  ,, 3室2厅 , 101.2,90,30
吉庆小区  ,"123.468963808,41.7937945474", 3室2厅 , 95.46,50,21
正大世纪家园  ,"123.372785953,41.8166801662", 3室2厅 , 121.49,96,3
香域蓝山  ,"123.371312729,41.8208014417", 3室2厅 , 124.34,136,3
富海铭尊  ,"123.372958319,41.8228734292", 1室1厅 , 41.44,32,4
沿海赛洛城  ,"123.466932152,41.7359842248", 1室1厅 , 63.62,65,2
新华壹品B区  ,"123.48532257,41.838039235", 2室1厅 , 71.97,69,13
鑫丰国际  ,"123.390925798,41.8106075319", 2室1厅 , 66.66,65.3,4
府城铭邸  ,, 2室1厅 , 61.06,50,5
金利苑  ,"123.447875482,41.8046352919", 3室2厅 , 139.27,100,3
万达广场B组团  ,"123.361716065,41.7893248843", 3室2厅 , 119.36,110,0
华茂中心  ,"123.470507089,41.6942226532", 3室2厅 , 131.72,175,1
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 129.15,155,0
景丽花园小区  ,"123.337928046,41.8185384201", 3室2厅 , 153.8,98,0
银亿格兰郡  ,"123.402558492,41.889291059", 2室1厅 , 74.1,64,0
中海康城橙郡  ,"123.47074017,41.7069392249", 2室1厅 , 83.7,110,0
格林馨港湾  ,"123.502975835,41.7515733909", 3室2厅 , 137.07,172,0
保利溪湖林语一期  ,"123.392732975,41.9031472374", 3室2厅 , 107.83,91,3
汇景新世界  ,"123.429527888,41.7609282385", 2室2厅 , 104,205,2
名流印象五期  ,"123.473389421,41.7385789125", 3室2厅 , 137.18,155,0
盛华苑理工园区  ,"123.443894188,41.7737638084", 2室1厅 , 58.66,66,2
荣盛爱家郦都  ,"123.439556733,41.7400082873", 1室0厅 , 46.23,53,1
龙城公馆  ,"123.374539173,41.7870143931", 1室1厅 , 39.63,36,0
兴胜小区  ,"123.438013041,41.7907827001", 3室1厅 , 93.74,85,23
泰荣湾  ,"123.532310217,41.7544388386", 2室1厅 , 65.6,54,15
其仕郡  ,"123.368324505,41.8184236089", 3室3厅 , 84.5,115,40
科学家花园  ,"123.468693723,41.7882032697", 3室2厅 , 151,90,34
中海国际社区四期  ,"123.42189771,41.7464514168", 2室2厅 , 97.8,180,2
金地棕榈岛  ,"123.523164871,41.7631050611", 3室2厅 , 174.77,262,1
东亚国际城  ,"123.532979783,41.7539774494", 3室2厅 , 136.09,130,37
鑫丰俪城  ,"123.379785482,41.817982774", 2室1厅 , 80.08,101,15
巴塞罗那皇家特区  ,"123.387014039,41.8057330102", 2室2厅 , 90.25,135,15
恒大城一期  ,"123.406544953,41.8853822472", 2室2厅 , 95.58,76,56
天河家园一期  ,"123.406233519,41.7462601421", 3室2厅 , 132.51,150,8
名流印象五期  ,"123.473389421,41.7385789125", 2室2厅 , 112.43,125,24
罗马假日  ,"123.395545455,41.8084924669", 1室1厅 , 52.56,62,72
恒大绿洲一期  ,"123.342105752,41.751613775", 3室2厅 , 112.95,98.5,30
万达广场A组团  ,"123.360837073,41.7879701872", 3室2厅 , 116,98,13
恒大绿洲二期  ,"123.338061305,41.7512948539", 3室2厅 , 130.63,106,4
首创国际城  ,"123.45412981,41.7393217732", 2室2厅 , 91,110,1
中海和平之门  ,"123.4201469,41.7354826197", 3室2厅 , 100.57,155,5
金地锦城西区  ,"123.459646466,41.7182942452", 3室2厅 , 110.39,132,7
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 124.8,155,6
越秀星汇蓝海  ,"123.392916381,41.7443826647", 3室1厅 , 96,125,9
金地长青湾·天阅  ,"123.518265266,41.7599597196", 4室2厅 , 163,195,20
万科城二期  ,"123.398145174,41.7557053445", 3室2厅 , 145,280,9
南风雅苑  ,"123.390037241,41.7992695207", 3室2厅 , 198.72,155,13
金地长青湾·天阅   ,"123.518265266,41.7599597196", 3室2厅 , 197.17,435,4
金地长青湾  ,"123.518265266,41.7599597196", 6室4厅 , 331.79,510,3
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 98.94,70,13
汇景新世界  ,"123.429527888,41.7609282385", 4室2厅 , 191,405,19
沈水小区  ,"123.472403618,41.7728637144", 3室2厅 , 140.5,90,28
第一城A组团  ,"123.353059079,41.8133700476", 2室2厅 , 90.72,70,197
恒大城二期  ,"123.402013717,41.8839286983", 3室2厅 , 120.29,95,34
东亚国际城  ,"123.532979783,41.7539774494", 1室1厅 , 45.94,37,19
新家源城市居住公园  ,"123.462731703,41.8199952496", 3室2厅 , 135.15,151,1
房天文化家园  ,"123.461532827,41.7745771846", 2室1厅 , 69.95,35,66
茂泉社区  ,"123.447661912,41.7950728891", 2室1厅 , 76.02,50,18
城卉家园  ,"123.476430831,41.818477494", 3室2厅 , 111,82,40
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 114.15,114,30
鸿泽园  ,"123.485616325,41.8289650805", 2室2厅 , 98.82,83.5,7
金科名苑  ,"123.431688933,41.7766857542", 2室2厅 , 113.8,86,48
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 143,215,1
翰林家园  ,"123.477930519,41.8219700491", 2室2厅 , 90.54,70,30
华润置地广场  ,"123.37837667,41.8014359599", 2室2厅 , 103,153,31
鸿基园  ,"123.474159762,41.8188788003", 3室2厅 , 150.54,225,2
中海和平之门  ,"123.4201469,41.7354826197", 3室2厅 , 110,178,27
越秀星汇云锦  ,, 2室2厅 , 123,225,17
天龙家园  ,"123.479983941,41.8067371", 2室2厅 , 128.16,145,4
华润悦府  ,, 2室1厅 , 107.66,260,10
天河家园一期  ,"123.406233519,41.7462601421", 2室1厅 , 78,110,3
凯旋门  ,"123.388536671,41.7973709468", 3室2厅 , 135.67,255,13
兰亭花园  ,, 3室2厅 , 66.48,54,39
阳光尚城一期  ,"123.40501631,41.8769918804", 3室2厅 , 119.96,115,2
新华壹品B区  ,"123.48532257,41.838039235", 2室2厅 , 51.87,65,11
碧桂园银河城星座  ,"123.348774215,41.7564508355", 2室2厅 , 94.37,93,5
万科城一期  ,"123.398145174,41.7557053445", 2室1厅 , 96.13,170,5
荣盛紫提东郡  ,"123.557243761,41.7740050751", 3室2厅 , 108.57,110,4
天龙家园  ,"123.479983941,41.8067371", 2室2厅 , 116.76,125,7
新华佰代宜居  ,"123.449372517,41.7346498813", 3室2厅 , 131.12,135,7
慧缘馨村  ,"123.496655261,41.7505144445", 3室2厅 , 117.72,105,36
王府花园  ,"123.469654598,41.8049092715", 3室2厅 , 180.32,150,68
正大江南水乡一期  ,"123.501125561,41.7453669071", 2室2厅 , 96.69,85,80
泛美华庭  ,"123.458637403,41.7453469874", 3室2厅 , 128,120,10
浦江盛景湾  ,"123.453869301,41.7491653011", 3室2厅 , 155.51,255,13
万科新里程  ,"123.513544428,41.7492344647", 3室2厅 , 131,145,38
宏发三千院  ,"123.351190984,41.7713159757", 3室2厅 , 115.36,95,20
小西小区  ,"123.45269746,41.804895341", 2室1厅 , 106,82,52
新加坡城  ,"123.401336371,41.7349047686", 2室2厅 , 84.96,125,24
在水一方东园  ,"123.513696903,41.7588123781", 2室1厅 , 66.68,50,36
其仕郡  ,"123.368324505,41.8184236089", 2室1厅 , 82.46,106,14
万科蓝山  ,"123.515879364,41.8355297338", 2室1厅 , 94.06,88,39
富海铭尊  ,"123.372958319,41.8228734292", 3室2厅 , 113,108,22
第一城B组团  ,"123.353059079,41.8133700476", 3室2厅 , 111.93,110,18
泛美华庭  ,"123.458637403,41.7453469874", 3室2厅 , 128.9,125,19
大华水岸府邸  ,"101.216193873,36.7071507334", 2室2厅 , 104.18,120,14
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 2室1厅 , 90.58,118,13
五爱社区  ,"123.450497601,41.7917498617", 2室2厅 , 118.32,120,13
文艺花园  ,"123.458462462,41.7831892274", 3室2厅 , 141.4,120,53
金地锦城西区  ,"123.459646466,41.7182942452", 3室1厅 , 129.2,175,7
塞纳家园  ,"123.509525339,41.7533209851", 3室2厅 , 122.99,108,17
恒泰骏景  ,"123.409392256,41.8758937363", 2室1厅 , 77.48,65,75
新湖明珠城  ,"123.391694839,41.8184772973", 2室2厅 , 72.39,89,10
新加坡城  ,"123.401336371,41.7349047686", 2室1厅 , 90,115,20
万科城三期  ,"123.398145174,41.7557053445", 2室2厅 , 104.66,175,7
中海国际社区一期  ,"123.42189771,41.7464514168", 2室1厅 , 70.69,115,23
罗马假日  ,"123.395545455,41.8084924669", 2室1厅 , 55.43,73,16
万科城二期  ,"123.398145174,41.7557053445", 3室2厅 , 124.45,190,30
万科鹿特丹  ,"123.40598605,41.735764965", 2室2厅 , 97.69,185,10
纳帕名门  ,"123.367059789,41.791108548", 2室2厅 , 96.65,126,7
金地滨河国际·上城  ,"120.180126139,30.2323576392", 3室2厅 , 106,140,11
凯旋门  ,"123.388536671,41.7973709468", 3室2厅 , 170.96,310,12
九洲御府  ,"123.388357173,41.7093287296", 2室2厅 , 93.44,115,10
中海国际社区一期  ,"123.42189771,41.7464514168", 2室2厅 , 101.68,170,4
假日蓝湾  ,"123.360608121,41.8143149209", 2室1厅 , 68.19,69,14
中海国际社区三期学府  ,"123.42189771,41.7464514168", 3室2厅 , 126.69,220,2
华润幸福里  ,"123.406232756,41.7498327453", 4室2厅 , 95.75,245,9
万达广场A组团  ,"123.360837073,41.7879701872", 3室2厅 , 131.62,122,3
格林馨港湾  ,"123.502975835,41.7515733909", 3室2厅 , 136.88,176,5
君海朗郡  ,"123.416132415,41.7047791526", 2室1厅 , 63,37.5,20
中铁梧桐苑  ,, 2室2厅 , 100.45,65,7
鑫丰俪城  ,"123.379785482,41.817982774", 3室2厅 , 119,122,2
富雅豪临  ,"123.398528838,41.8095798101", 2室1厅 , 87.36,98,1
旭辉御府  ,"123.453896668,41.6959667556", 2室2厅 , 69.55,88,5
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 3室2厅 , 137.24,248,2
假日蓝湾  ,"123.360608121,41.8143149209", 2室2厅 , 77.5,87,6
阳光新嘉园  ,"123.427338929,41.7019648983", 3室2厅 , 110.35,67,2
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 87.36,87,3
翠湖园小区  ,"123.452398752,41.7675417352", 3室2厅 , 150,120,2
华发岭南荟  ,"123.496289684,41.7451555931", 3室2厅 , 120.2,154,3
阳光尚城三期  ,"123.401138363,41.8731572295", 2室2厅 , 89.5,86,1
梧桐馨园  ,"123.486641833,41.8448736724", 2室2厅 , 86,64,4
万达广场E组团  ,"123.362234532,41.7874469405", 2室2厅 , 102.63,110,3
泰合苑  ,"123.367871164,41.8338452106", 2室2厅 , 91.64,41,9
科技园住宅小区  ,, 3室1厅 , 96,65,3
沿海赛洛城  ,"123.466932152,41.7359842248", 2室1厅 , 92.14,92,3
阳光新嘉园  ,"123.427338929,41.7019648983", 2室2厅 , 86.1,62,0
富都丽景  ,"123.489587505,41.7528033946", 3室2厅 , 113.47,115,4
瑞家景峰  ,"123.527558184,41.8416890251", 2室2厅 , 81.37,68,6
保利溪湖林语五期  ,"123.392239479,41.9008821247", 2室1厅 , 94.48,77.5,5
圣淘沙家园  ,"123.480242044,41.8504003897", 2室2厅 , 103.8,66,25
SR国际新城  ,"123.458870231,41.738396671", 3室2厅 , 136,148,0
月星  ,, 1室1厅 , 50.2,53,0
名流印象一期  ,"123.473389421,41.7385789125", 4室2厅 , 143.92,152,1
月星  ,, 3室2厅 , 100.14,107,2
居易V公寓  ,"123.496370079,41.8128242017", 2室1厅 , 65,62,0
北一东路一小区2  ,"123.397674936,41.8182901347", 2室2厅 , 113,86,0
汇景新世界  ,"123.429527888,41.7609282385", 3室2厅 , 151,360,1
汇景新世界  ,"123.429527888,41.7609282385", 2室2厅 , 106,190,2
千缘爱城  ,"123.384969752,41.7978771365", 2室2厅 , 102.25,103,0
亚明铁路小区  ,"123.407352974,41.8209033142", 2室1厅 , 58.32,35,1
中海寰宇天下天颂  ,"123.385523403,41.8283018513", 3室2厅 , 114,161,2
慧缘馨村  ,"123.496655261,41.7505144445", 3室2厅 , 132,115,0
世纪新城五期  ,"123.457565858,41.73149441", 2室2厅 , 79.7,54,3
格林英郡  ,"123.398062037,41.7313954715", 2室1厅 , 69.57,85,1
朗香邸  ,"123.389651748,41.8714076896", 2室1厅 , 64,51,1
碧桂园银河城都荟  ,"123.339742461,41.7557036556", 2室1厅 , 84,99,0
深航翡翠城  ,"123.404270877,41.7559704772", 3室2厅 , 138.08,228,1
首创国际城  ,"123.45412981,41.7393217732", 3室1厅 , 130.58,170,1
华润置地广场  ,"123.37837667,41.8014359599", 2室1厅 , 103,169,0
惠和公寓  ,"123.394256677,41.8027968492", 2室2厅 , 92,95,0
新加坡城  ,"123.401336371,41.7349047686", 2室1厅 , 97.01,133,2
天河家园三期  ,"123.406233519,41.7462601421", 3室2厅 , 117,155,1
荣盛紫提东郡  ,"123.557243761,41.7740050751", 2室2厅 , 65,60,5
赛斯家园  ,"123.393251985,41.804652005", 2室1厅 , 99,130,0
春城小院  ,"123.387658308,41.8017349105", 2室1厅 , 77.08,95,2
明城嘉苑  ,"123.457519724,41.8125901122", 2室2厅 , 75.85,87,0
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 127.58,190,0
慧缘馨村  ,"123.496655261,41.7505144445", 3室2厅 , 137.75,145,0
远洋天地  ,"123.408664086,41.7568009468", 2室2厅 , 95.73,185,1
碧桂园银河城星语苑  ,"123.339742461,41.7557036556", 2室1厅 , 131,95,3
SR国际新城  ,"123.458870231,41.738396671", 2室2厅 , 106.4,118,0
馨龙小区  ,"123.478838818,41.8174630463", 2室1厅 , 65,56,2
依云北郡B区  ,"123.396080409,41.8674930805", 2室2厅 , 64.19,95,1
长白新城  ,"123.389032465,41.7474797493", 2室1厅 , 67,72,2
新湖明珠城  ,"123.391694839,41.8184772973", 2室2厅 , 80.15,123,0
三盛颐景御园  ,"123.432598581,41.9603171143", 2室2厅 , 77.46,48.5,4
绿地老街坊  ,"123.387967748,41.8771087393", 2室1厅 , 62.8,40,3
瑞宝国际花苑  ,"123.45845804,41.7469842245", 3室2厅 , 157.12,160,1
盛世园田居  ,"123.510995091,41.7009638057", 2室1厅 , 64.2,40,3
宏发华城世界橙郡1  ,"123.34337925,41.7733525814", 2室1厅 , 77,57,1
万恒东方俪城二期  ,"123.486746777,41.8306254977", 3室2厅 , 121.49,116,1
中海国际社区一期  ,"123.42189771,41.7464514168", 2室2厅 , 91.27,160,0
天龙家园  ,"123.479983941,41.8067371", 3室2厅 , 120,120,0
第一城D组团  ,"123.353059079,41.8133700476", 2室1厅 , 87.88,90,4
鑫丰雍景豪城  ,"123.3834333,41.8188636465", 2室2厅 , 112,168,0
长白新城  ,"123.389032465,41.7474797493", 2室1厅 , 76,76,1
伊湾尊府  ,"123.495184961,41.7465434269", 3室2厅 , 106,102,3
金地滨河国际·左岸  ,"123.521829305,41.7545387777", 3室2厅 , 126,165,0
府城铭邸  ,, 2室2厅 , 86,80,2
第一城D组团  ,"123.353059079,41.8133700476", 2室2厅 , 87.88,102,0
华强城  ,"123.411565092,41.9154870942", 4室2厅 , 129.19,125,2
金地滨河国际  ,"123.521829305,41.7545387777", 3室2厅 , 122.84,155,2
万达广场B组团  ,"123.361716065,41.7893248843", 2室2厅 , 145.23,157,0
金地滨河国际  ,"123.521829305,41.7545387777", 2室2厅 , 91.72,130,0
华府丹郡  ,"123.395153421,41.6839251239", 2室1厅 , 66.41,53,0
亚美利加  ,"123.365152302,41.8198549409", 3室2厅 , 115,130,2
尚景新世界  ,"123.435776893,41.7558413886", 2室2厅 , 102,260,0
君临天下杏花雅居  ,"123.385953852,41.8065260491", 2室1厅 , 57.68,75,0
泉园富民公务员小区  ,"102.584102641,25.3634392903", 2室1厅 , 81.1,65,3
华府丹郡  ,"123.395153421,41.6839251239", 2室1厅 , 74,58,3
唯美品格  ,"123.441891226,41.7124999454", 3室1厅 , 180.29,230,0
奥园会展广场  ,"123.383703728,41.6768863856", 2室1厅 , 79.5,56,0
金地锦城西区  ,"123.459646466,41.7182942452", 2室1厅 , 86.25,112,1
金地滨河国际·悦城  ,"123.521829305,41.7545387777", 2室1厅 , 84,103,2
大华水岸府邸  ,"101.216193873,36.7071507334", 2室1厅 , 108,158,0
宏伟金都  ,"123.359177456,41.8105723099", 2室1厅 , 73.74,73,4
越秀星汇蓝海  ,"123.392916381,41.7443826647", 2室1厅 , 62,90,1
唯美尚品  ,"123.390953461,41.6866001624", 3室2厅 , 129,85,0
万科鹿特丹  ,"123.40598605,41.735764965", 3室1厅 , 121.68,230,1
筑景东方  ,"123.482317842,41.8528182663", 2室2厅 , 95.52,68,1
地王国际花园  ,"123.447300521,41.7823232424", 3室2厅 , 165.4,350,3
浦江御景湾  ,"123.440210001,41.742724056", 1室1厅 , 76.71,108,1
百乐小区  ,"123.481308141,41.8154591317", 2室1厅 , 50.9,42,0
第一城D组团  ,"123.353059079,41.8133700476", 2室2厅 , 98.26,105,0
世纪枫景汇  ,"123.468306905,41.7330063358", 2室2厅 , 86,95,0
文华街三号院  ,"123.529882227,41.7526390694", 3室2厅 , 115.37,115,0
御览嘉园  ,"123.384296117,41.8066349103", 2室1厅 , 76.71,85,0
华府丹郡  ,"123.395153421,41.6839251239", 2室1厅 , 94.8,66,0
世纪枫景汇  ,"123.468306905,41.7330063358", 2室2厅 , 79,105,1
梧桐馨园  ,"123.486641833,41.8448736724", 3室1厅 , 82.3,56,2
恒大雅苑  ,"123.403296592,41.9052140811", 2室2厅 , 96.32,85,1
君海朗郡  ,"123.416132415,41.7047791526", 2室1厅 , 58.64,43,0
君海朗郡  ,"123.416132415,41.7047791526", 2室1厅 , 60.41,46,0
泰莱枫尚  ,"123.448178322,41.6925213281", 2室2厅 , 93.13,82,0
河畔新城一期  ,"123.484844064,41.7540165766", 3室2厅 , 117.14,153,0
新湖明珠城  ,"123.391694839,41.8184772973", 3室2厅 , 127,210,0
保利康桥  ,"123.500417792,41.766675691", 3室2厅 , 150,260,1
